Species,Diameter,Condition,Sidewalk_Condition,Borough,Longitude,Latitude
COMA,5,Good,Good,Bronx,1,1
TICO,10,Good,Good,Bronx,-73.847168,40.866001
GLTR,6,Good,Good,Bronx,1,1
PS,0,Planting Space,Good,Bronx,-73.86471,40.898553
GLTR,3,Excellent,Good,Bronx,-73.868195,40.847888
GLTR,8,Good,Good,Bronx,-73.847045,40.867646
GLTR,5,Good,Good,Bronx,-73.846909,40.867819
PS,0,Planting Space,Good,Bronx,-73.864781,40.898546
PS,0,Planting Space,Good,Bronx,-73.864781,40.898546
GLTR,8,Good,Good,Bronx,-73.84684,40.867907
GLTR,3,Excellent,Good,Bronx,-73.868205,40.847834
GLTR,11,Good,Good,Bronx,-73.846704,40.868081
PYCA,5,Good,Good,Bronx,-73.864947,40.898528
GLTR,10,Good,Good,Bronx,-73.846534,40.868297
PYCA,5,Good,Good,Bronx,-73.864947,40.898528
GLTR,8,Good,Good,Bronx,-73.846432,40.868427
GLTR,3,Excellent,Good,Bronx,-73.868205,40.847834
LIST,26,Excellent,Good,Bronx,-73.846364,40.868515
GLTR,3,Excellent,Good,Bronx,-73.868248,40.847614
FRPE,10,Poor,Good,Bronx,-73.862323,40.898454
ACPL,23,Good,Raised,Bronx,-73.846194,40.868731
GLTR,2,Excellent,Good,Bronx,-73.868259,40.847558
ACPL,25,Good,Raised,Bronx,-73.846194,40.868731
ACSA2,15,Good,Good,Bronx,-73.852452,40.856119
FRPE,11,Good,Good,Bronx,-73.862323,40.898454
GLTR,3,Excellent,Good,Bronx,-73.868269,40.847503
GIBI,2,Good,Good,Bronx,-73.862869,40.898749
GLTR,3,Excellent,Good,Bronx,-73.86828,40.847448
GLTR,3,Excellent,Good,Bronx,-73.86828,40.847448
FRPE,14,Good,Good,Bronx,-73.862452,40.897998
ACPS,25,Good,Raised,Bronx,-73.846167,40.867803
FRPE,15,Good,Good,Bronx,-73.862452,40.897998
ACPL,14,Poor,Good,Bronx,-73.86252,40.897749
ACSA2,9,Excellent,Good,Bronx,-73.868015,40.846122
ACSA2,14,Poor,Good,Bronx,-73.852452,40.856119
ACRU,13,Good,Good,Bronx,-73.862565,40.897582
TICO,14,Good,Raised,Bronx,-73.846076,40.867502
ACSA2,16,Good,Good,Bronx,-73.852452,40.856119
ACSA2,7,Good,Good,Bronx,-73.86799,40.846026
TICO,14,Good,Raised,Bronx,-73.846076,40.867502
PLAC,20,Good,Raised,Bronx,-73.862619,40.897391
ACSA2,6,Good,Good,Bronx,-73.867914,40.845736
ACSA2,18,Good,Good,Bronx,-73.852489,40.856262
PLAC,21,Poor,Good,Bronx,-73.862619,40.897391
PLAC,6,Unknown,Good,Bronx,-73.867876,40.845592
PLAC,13,Poor,Good,Bronx,-73.862619,40.897391
ACPL,14,Good,Good,Bronx,-73.846227,40.865891
FRPE,12,Poor,Good,Bronx,-73.862619,40.897391
ACPS,8,Unknown,Good,Bronx,-73.86785,40.845495
ACSA2,25,Good,Good,Bronx,-73.85255,40.856501
FRPE,16,Poor,Raised,Bronx,-73.862619,40.897391
ACPS,8,Unknown,Good,Bronx,-73.8678,40.845304
ULAM,14,Good,Raised,Bronx,-73.846228,40.865847
PYCA,6,Good,Good,Bronx,-73.852562,40.856549
QUPA,23,Good,Raised,Bronx,-73.846233,40.865693
UNKNOWN,4,Unknown,Good,Bronx,-73.867787,40.845255
FRPE,16,Poor,Good,Bronx,-73.861845,40.900254
ACSA1,13,Good,Raised,Bronx,-73.846234,40.865671
ACSA1,15,Good,Good,Bronx,-73.846238,40.865539
FRPE,13,Good,Good,Bronx,-73.861845,40.900254
ACPL,13,Poor,Good,Bronx,-73.861845,40.900254
ACPL,12,Poor,Good,Bronx,-73.861845,40.900254
GIBI,8,Excellent,Good,Bronx,-73.846241,40.865452
ACPL,14,Poor,Good,Bronx,-73.861845,40.900254
FRPE,11,Good,Good,Bronx,-73.861967,40.899785
LIST,1,Excellent,Good,Bronx,-73.846296,40.863673
FRPE,16,Good,Good,Bronx,-73.861967,40.899785
ACPL,12,Good,Good,Bronx,-73.852562,40.856549
FRPE,12,Good,Good,Bronx,-73.862048,40.899474
ACSA1,11,Good,Good,Bronx,-73.846298,40.863602
ACSA1,12,Good,Good,Bronx,-73.846298,40.863602
ACPL,18,Good,Good,Bronx,-73.852574,40.856596
FRPE,13,Good,Good,Bronx,-73.862048,40.899474
FRPE,11,Good,Good,Bronx,-73.862048,40.899474
ACSA1,14,Good,Good,Bronx,-73.846299,40.863578
FRPE,11,Good,Good,Bronx,-73.862048,40.899474
ACSA1,15,Good,Good,Bronx,-73.8463,40.863531
ACPL,11,Poor,Good,Bronx,-73.862183,40.898954
PLAC,28,Good,Good,Bronx,-73.852586,40.856644
PLAC,23,Good,Good,Bronx,-73.852586,40.856644
FRPE,11,Good,Good,Bronx,-73.862183,40.898954
TICO,4,Good,Good,Bronx,-73.846308,40.863268
PLAC,28,Good,Good,Bronx,-73.852586,40.856644
FRPE,8,Good,Good,Bronx,-73.862183,40.898954
TICO,7,Good,Good,Bronx,-73.846309,40.86322
FRPE,10,Good,Good,Bronx,-73.862183,40.898954
QUPA,3,Good,Good,Bronx,-73.852598,40.856693
TICO,2,Excellent,Raised,Bronx,-73.846314,40.863076
NYSY,8,Good,Good,Bronx,-73.852586,40.856644
PLAC,15,Poor,Good,Bronx,-73.852562,40.856549
ACPL,10,Good,Good,Bronx,-73.87654,40.896661
ACSA2,14,Good,Good,Bronx,-73.852501,40.856309
ACPL,9,Poor,Good,Bronx,-73.87654,40.896661
OSVI,7,Good,Good,Bronx,-73.869311,40.844154
ACSA2,7,Poor,Good,Bronx,-73.852501,40.856309
ACPL,9,Poor,Good,Bronx,-73.876677,40.89638
OSVI,6,Good,Good,Bronx,-73.869311,40.844154
PS,0,Planting Space,Good,Brooklyn,1,1
ACPL,11,Good,Good,Bronx,-73.876769,40.896192
CEOC,11,Good,Good,Bronx,-73.869311,40.844154
ACSA2,20,Good,Good,Bronx,-73.852477,40.856214
ACPL,8,Poor,Good,Bronx,-73.87686,40.896004
ACSA2,23,Good,Good,Bronx,-73.852477,40.856214
UNKNOWN,12,Poor,Good,Bronx,-73.876883,40.895958
ACSA2,18,Dead,Good,Bronx,-73.852452,40.856119
ACSA1,17,Good,Raised,Bronx,-73.846311,40.863171
TICO,4,Excellent,Raised,Bronx,-73.846313,40.8631
TICO,8,Stump,Good,Bronx,-73.868971,40.844362
TICO,4,Excellent,Good,Bronx,-73.846307,40.862824
ACPL,10,Good,Good,Bronx,-73.865006,40.899216
ACPL,11,Good,Raised,Bronx,-73.865006,40.899216
GLTR,7,Good,Raised,Bronx,-73.868902,40.844404
ACPS,12,Good,Good,Bronx,-73.846354,40.861833
PYCA,10,Good,Raised,Bronx,-73.86867,40.844512
UNKNOWN,17,Good,Raised,Bronx,-73.846357,40.861761
UNKNOWN,3,Good,Raised,Bronx,-73.846367,40.861464
GIBI,10,Excellent,Raised,Bronx,1,1
ACPL,12,Poor,Raised,Bronx,-73.864847,40.899232
ACPL,21,Poor,Good,Bronx,-73.846374,40.861242
ACPL,12,Poor,Good,Bronx,-73.864847,40.899232
PYCA,8,Good,Good,Bronx,-73.868367,40.844651
PS,0,Planting Space,Good,Bronx,-73.864751,40.899242
ACSA1,14,Good,Good,Bronx,-73.846287,40.860953
UNKNOWN,6,Poor,Good,Bronx,-73.86856,40.844563
ACSA1,12,Good,Good,Bronx,-73.846287,40.860953
UNKSTMP,0,Unknown,Good,Bronx,-73.864559,40.899262
ACPL,18,Good,Raised,Bronx,-73.864497,40.899268
GIBI,7,Good,Good,Bronx,-73.86888,40.844416
ACPS,13,Good,Good,Bronx,-73.851987,40.856091
PYCA,8,Good,Good,Bronx,-73.86888,40.844416
ACPS,14,Good,Good,Bronx,-73.851987,40.856091
PS,0,Planting Space,Good,Bronx,-73.863488,40.899361
PS,0,Planting Space,Good,Bronx,-73.863488,40.899361
PLAC,16,Poor,Good,Bronx,-73.846416,40.859979
PS,0,Planting Space,Good,Bronx,-73.863488,40.899361
PYCA,5,Poor,Good,Bronx,-73.869336,40.844139
PS,0,Planting Space,Good,Bronx,-73.863488,40.899361
PLAC,13,Good,Good,Bronx,-73.851814,40.856106
PLAC,15,Good,Good,Bronx,-73.846419,40.859886
ACPL,15,Good,Good,Bronx,-73.851727,40.856113
CEOC,6,Good,Good,Bronx,-73.869336,40.844139
ACPL,12,Good,Good,Bronx,-73.851727,40.856113
CEOC,7,Good,Good,Bronx,-73.869336,40.844139
ACSA2,13,Good,Good,Bronx,-73.845481,40.859773
ACSA2,15,Good,Good,Bronx,-73.845481,40.859773
ACSA2,16,Good,Good,Bronx,-73.845481,40.859773
ACSA2,11,Good,Good,Bronx,-73.845481,40.859773
GIBI,19,Good,Good,Bronx,-73.845481,40.859773
GIBI,27,Good,Good,Bronx,-73.845478,40.859869
ACPL,6,Good,Good,Bronx,-73.845447,40.860821
TICO,14,Excellent,Good,Bronx,-73.85624,40.887292
ACPL,11,Good,Good,Bronx,-73.851908,40.855325
PLAC,25,Good,Good,Bronx,-73.845443,40.860965
PLAC,25,Good,Good,Bronx,-73.845443,40.860965
PLAC,28,Good,Good,Bronx,-73.845443,40.860965
TICO,3,Good,Good,Bronx,-73.851908,40.855325
PLAC,27,Good,Good,Bronx,-73.845443,40.860965
PLAC,24,Good,Good,Bronx,-73.845443,40.860965
ACRU,8,Poor,Good,Bronx,1,1
PS,0,Planting Space,Good,Bronx,-73.845435,40.861186
ACPL,11,Good,Good,Bronx,1,1
QUPA,28,Good,Good,Bronx,-73.845433,40.86126
ACPL,23,Good,Good,Bronx,-73.845433,40.86126
ACPL,10,Poor,Good,Bronx,1,1
ACSA2,4,Excellent,Good,Bronx,-73.861175,40.874182
PS,0,Planting Space,Good,Bronx,-73.864751,40.899242
ACSA2,5,Good,Good,Bronx,-73.845428,40.861409
ACSA2,3,Good,Good,Bronx,-73.845428,40.861409
FRPE,13,Excellent,Good,Bronx,-73.861175,40.874182
ACPL,12,Good,Good,Bronx,1,1
QUPA,31,Good,Good,Bronx,-73.845424,40.861519
PS,0,Planting Space,Good,Bronx,-73.864751,40.899242
QUPA,21,Good,Good,Bronx,-73.845424,40.861519
ACSA2,9,Good,Good,Bronx,-73.845419,40.861668
ACPL,11,Good,Good,Bronx,-73.864911,40.899225
ACSA2,9,Good,Good,Bronx,-73.845418,40.861704
ACPL,10,Good,Good,Bronx,-73.864911,40.899225
UNKDEAD,0,Dead,Good,Bronx,-73.845412,40.861889
QUPA,16,Good,Good,Bronx,-73.845407,40.862037
PLAC,17,Good,Good,Bronx,-73.845406,40.862073
PS,0,Planting Space,Good,Bronx,-73.84538,40.86284
PS,0,Planting Space,Good,Bronx,-73.84538,40.86284
PLAC,14,Good,Good,Bronx,-73.84538,40.862864
ACSA2,5,Good,Good,Bronx,-73.845379,40.862888
ACSA2,2,Good,Good,Bronx,-73.845377,40.862961
ACPS,13,Good,Good,Bronx,-73.845377,40.862961
ACSA2,10,Poor,Good,Bronx,-73.845374,40.863032
ACSA2,20,Good,Good,Bronx,-73.845371,40.863127
ACRU,5,Good,Good,Bronx,-73.84537,40.863175
ACSA2,15,Good,Good,Bronx,-73.845369,40.863201
UNKDEAD,0,Dead,Good,Bronx,-73.845367,40.863248
ACSA2,9,Good,Good,Bronx,-73.845367,40.863272
GIBI,9,Good,Good,Bronx,-73.869681,40.843927
QUPA,22,Good,Good,Bronx,-73.845365,40.86332
ACPL,10,Good,Good,Bronx,-73.845365,40.86332
PLAC,4,Good,Good,Bronx,-73.869681,40.843927
ACPL,12,Good,Good,Bronx,-73.845364,40.863367
FRPE,7,Excellent,Good,Bronx,-73.876423,40.895545
ACPL,14,Good,Good,Bronx,-73.845364,40.863367
UNKNOWN,4,Unknown,Raised,Bronx,-73.869681,40.843927
UNKNOWN,3,Unknown,NA,Bronx,-73.870293,40.843557
ACPL,11,Good,Good,Bronx,-73.845361,40.863464
UNKNOWN,3,Unknown,NA,Bronx,-73.870063,40.843695
PYCA,6,Good,Good,Bronx,-73.875725,40.895641
ACPL,9,Good,Good,Bronx,-73.84536,40.863488
ACPL,14,Good,Good,Bronx,-73.84536,40.863488
PYCA,6,Good,Good,Bronx,-73.875725,40.895641
UNKNOWN,3,Unknown,NA,Bronx,-73.869681,40.843927
ACPL,10,Good,Good,Bronx,-73.845358,40.863535
UNKNOWN,3,Unknown,NA,Bronx,-73.869681,40.843927
FRPE,13,Good,Good,Bronx,-73.875725,40.895641
ACPL,11,Good,Good,Bronx,-73.845358,40.863535
QURU,13,Unknown,NA,Bronx,-73.870649,40.843331
FRPE,4,Good,Good,Bronx,-73.845651,40.865255
QUPA,11,Unknown,Raised,Bronx,-73.867453,40.844899
QUPA,24,Good,Good,Bronx,-73.845297,40.865458
QUPA,11,Unknown,NA,Bronx,-73.867382,40.84492
PLAC,10,Good,Good,Bronx,-73.845219,40.867483
ACPL,18,Good,Good,Bronx,-73.873898,40.898259
PLAC,10,Good,Good,Bronx,-73.845219,40.867483
OSVI,6,Unknown,Raised,Bronx,-73.867101,40.845002
ALJU,2,Good,Good,Bronx,-73.865613,40.902052
PS,0,Planting Space,Good,Brooklyn,1,1
QUPA,13,Unknown,NA,Bronx,-73.86696,40.845043
PLAC,8,Good,Good,Bronx,-73.845212,40.8679
ACPL,2,Good,Good,Bronx,-73.865615,40.901977
PLAC,9,Good,Good,Bronx,-73.845207,40.867996
ACPL,4,Dead,Good,Bronx,-73.865617,40.901902
ACPS,7,Unknown,NA,Bronx,-73.866805,40.845082
PLAC,12,Good,Good,Bronx,-73.845198,40.868188
CEOC,6,Unknown,NA,Bronx,-73.866682,40.845107
PLAC,15,Good,Good,Bronx,-73.845174,40.868665
ACPL,5,Dead,Good,Bronx,-73.848444,40.888137
GLTR,11,Good,Good,Bronx,-73.845169,40.86876
QUPA,13,Unknown,Raised,Bronx,-73.866743,40.845094
ACPL,7,Excellent,Raised,Bronx,-73.848444,40.888137
ACSA2,11,Good,Good,Bronx,-73.845159,40.86895
PLAC,25,Excellent,Raised,Bronx,-73.84967,40.888522
ACSA2,12,Good,Good,Bronx,-73.849503,40.88847
PYCA,1,Good,Good,Bronx,-73.865032,40.901977
COMA,3,Good,Good,Bronx,-73.865032,40.901977
COMA,2,Good,Good,Bronx,-73.865032,40.901977
UNKNOWN,3,Good,Good,Bronx,-73.865032,40.901977
ACPL,11,Excellent,Good,Bronx,-73.85095,40.888928
UNKNOWN,2,Excellent,Good,Bronx,-73.865032,40.901977
ACPL,10,Poor,Good,Bronx,-73.851065,40.888965
UNKNOWN,1,Excellent,Good,Bronx,-73.865032,40.901977
ACSA2,18,Dead,Good,Bronx,-73.844233,40.868176
PLAC,27,Excellent,Good,Bronx,-73.851065,40.888965
QURU,13,Good,Good,Bronx,-73.844237,40.868126
ACSA2,25,Excellent,Good,Bronx,-73.85118,40.889001
ACSA2,4,Good,Good,Bronx,-73.844239,40.8681
ACPL,4,Excellent,Good,Bronx,-73.851636,40.889146
ACRU,14,Dead,Good,Bronx,-73.872434,40.897723
ACRU,17,Poor,Good,Bronx,-73.872393,40.897728
ACSA2,9,Good,Good,Bronx,-73.844248,40.867999
ACPL,23,Good,Good,Bronx,-73.872355,40.897732
QUPA,13,Good,Good,Bronx,-73.844257,40.867898
TICO,6,Good,Good,Bronx,-73.872315,40.897736
UNKDEAD,16,Dead,Good,Bronx,-73.853831,40.889845
ACPL,17,Poor,Good,Bronx,-73.872276,40.89774
ACPL,24,Good,Raised,Bronx,-73.87216,40.897753
ACPL,16,Dead,Good,Bronx,-73.87216,40.897753
UNKNOWN,7,Good,Good,Bronx,-73.844261,40.867848
ACPL,19,Dead,Raised,Bronx,-73.871886,40.897783
QURU,9,Good,Good,Bronx,-73.844265,40.867797
TICO,18,Excellent,Raised,Bronx,-73.871769,40.897795
TICO,18,Excellent,Raised,Bronx,-73.871769,40.897795
TICO,22,Excellent,Raised,Bronx,-73.871769,40.897795
ACPL,14,Dead,Good,Bronx,-73.871886,40.897783
ACSA2,16,Good,Good,Bronx,-73.844282,40.867595
ACPL,10,Excellent,Good,Bronx,-73.853945,40.889881
ACSA2,12,Good,Good,Bronx,-73.844282,40.867595
ACSA2,14,Good,Good,Bronx,-73.844611,40.867471
ACSA2,12,Good,Good,Bronx,-73.844611,40.867471
UNKDEAD,21,Dead,Good,Bronx,-73.854004,40.8899
UNKSTMP,0,Unknown,Good,Bronx,-73.871924,40.897779
UNKNOWN,3,Excellent,Good,Bronx,-73.854173,40.889954
ACSA1,26,Excellent,Raised,Bronx,-73.872238,40.897744
PS,0,Planting Space,Good,Bronx,-73.844338,40.86603
PLAC,3,Good,Good,Bronx,-73.854399,40.890026
PLAC,13,Good,Good,Bronx,-73.872276,40.89774
TICO,11,Good,Good,Bronx,-73.844349,40.865679
TICO,3,Excellent,Good,Bronx,-73.854741,40.890135
ACSA2,11,Good,Good,Bronx,-73.84435,40.865657
TICO,19,Excellent,Raised,Bronx,-73.872714,40.897787
AIAL,8,Excellent,Good,Bronx,-73.855081,40.890243
ACRU,17,Good,Good,Bronx,-73.844351,40.865635
ACPL,15,Excellent,Good,Bronx,-73.855309,40.890316
PLAC,15,Good,Good,Bronx,-73.844354,40.865525
ACPL,8,Excellent,Good,Bronx,-73.855081,40.890243
FRPE,7,Excellent,Good,Bronx,-73.874428,40.897573
ACSA2,3,Good,Good,Bronx,-73.844359,40.865373
TICO,4,Good,Good,Bronx,-73.844359,40.865373
PLAC,14,Excellent,Good,Bronx,-73.856593,40.890725
PLAC,30,Excellent,Good,Bronx,-73.854343,40.890008
ACSA2,17,Good,Good,Bronx,-73.844362,40.865284
QUPA,12,Excellent,Good,Bronx,-73.874813,40.897913
ACSA2,30,Good,Raised,Bronx,-73.844415,40.863635
ACPL,20,Excellent,Raised,Bronx,-73.874813,40.897337
ACSA2,17,Good,Good,Bronx,-73.844425,40.863301
ACPL,20,Excellent,Good,Bronx,-73.851751,40.889183
ACSA2,22,Poor,Good,Bronx,-73.844427,40.863254
PS,0,Planting Space,Good,Bronx,-73.844431,40.863109
QURU,39,Excellent,Good,Bronx,-73.859437,40.891631
PS,0,Planting Space,Good,Bronx,-73.844428,40.863206
QURU,31,Excellent,Good,Bronx,-73.859768,40.891736
ACSA2,16,Poor,Good,Bronx,-73.84443,40.863157
ACPL,10,Excellent,Good,Bronx,-73.874191,40.896893
ACPL,21,Good,Good,Bronx,-73.874191,40.896893
ACSA2,18,Poor,Good,Bronx,-73.844431,40.863133
ULAM,25,Excellent,Raised,Bronx,-73.860059,40.891828
ACPL,24,Unknown,Good,Bronx,-73.873938,40.896912
ACPL,7,Good,Good,Bronx,-73.860059,40.891828
ACPL,25,Good,Raised,Bronx,-73.873437,40.89695
ACPL,7,Dead,Good,Bronx,-73.860059,40.891828
PS,0,Planting Space,Good,Bronx,-73.844433,40.863062
QUPA,34,Good,Good,Bronx,-73.873352,40.896957
PS,0,Planting Space,Good,Bronx,-73.844435,40.862991
ACPL,17,Good,Good,Bronx,-73.873102,40.896976
ACPL,9,Good,Good,Bronx,-73.860059,40.891828
ACPL,12,Good,Raised,Bronx,-73.872598,40.897014
GLTR,3,Excellent,Good,Bronx,-73.872598,40.897014
ACPL,3,Excellent,Good,Bronx,-73.872598,40.897014
ACSA2,18,Unknown,Good,Bronx,-73.844437,40.862943
ACPL,14,Poor,Good,Bronx,-73.872598,40.897014
ACSA2,13,Unknown,Good,Bronx,-73.84444,40.862846
ACSA2,11,Unknown,Good,Bronx,-73.84444,40.862823
ACSA2,8,Unknown,Good,Bronx,-73.844467,40.862019
ACPL,6,Good,Good,Bronx,-73.874808,40.89608
ACPL,14,Good,Good,Bronx,1,1
PS,0,Planting Space,Good,Bronx,-73.84447,40.861945
LIST,9,Excellent,Raised,Bronx,-73.86035,40.89192
ACPL,12,Dead,Good,Bronx,-73.872849,40.896995
ACSA2,14,Poor,Good,Bronx,-73.844471,40.861909
PLAC,26,Good,Good,Bronx,1,1
ACPL,18,Good,Raised,Bronx,-73.872934,40.896989
ACRU,27,Good,Raised,Bronx,-73.873856,40.896919
ACPL,15,Good,Raised,Bronx,-73.873938,40.896912
ACPL,11,Good,Raised,Bronx,-73.874023,40.896906
ACPL,20,Good,Good,Bronx,-73.849941,40.85284
ZESE,6,Good,Good,Bronx,-73.844478,40.861686
QUPA,23,Excellent,Raised,Bronx,-73.868419,40.901621
GLTR,5,Good,Good,Bronx,1,1
ACPL,16,Excellent,Good,Bronx,-73.868419,40.901621
ZESE,4,Good,Good,Bronx,-73.844478,40.861686
QUPA,22,Good,Raised,Bronx,-73.868672,40.901943
GLTR,6,Good,Good,Bronx,1,1
ACRU,23,Good,Good,Bronx,-73.844486,40.861465
ACRU,11,Good,Good,Bronx,-73.868672,40.901943
ACRU,15,Poor,Good,Bronx,-73.844486,40.861465
TICO,11,Good,Good,Bronx,1,1
ACRU,20,Excellent,Good,Bronx,-73.868981,40.901562
TICO,5,Good,Good,Bronx,1,1
ACRU,33,Good,Good,Bronx,-73.844491,40.861317
TICO,4,Good,Good,Bronx,1,1
ACPL,10,Good,Raised,Bronx,-73.86888,40.901573
ACSA2,14,Good,Good,Bronx,-73.844493,40.861243
ACPS,12,Excellent,Good,Bronx,-73.86888,40.901573
ACRU,3,Good,Good,Bronx,-73.844498,40.861096
ACPL,26,Good,Raised,Bronx,-73.868374,40.901625
PYCA,4,Good,Good,Bronx,-73.844502,40.860984
ACPL,17,Poor,Good,Bronx,-73.868374,40.901625
TICO,11,Good,Good,Bronx,1,1
PLAC,26,Poor,Good,Bronx,-73.844822,40.860926
TICO,8,Good,Good,Bronx,1,1
ACPL,20,Good,Raised,Bronx,-73.875728,40.896033
PLAC,30,Poor,Good,Bronx,-73.844822,40.860926
ACPL,16,Excellent,Good,Bronx,-73.875727,40.89591
TICO,20,Good,Good,Bronx,1,1
PS,0,Planting Space,Good,Bronx,-73.844529,40.859906
ROPS,25,Excellent,Good,Bronx,-73.875725,40.895641
ACSA2,11,Good,Good,Bronx,-73.844528,40.859958
ACPL,14,Excellent,Good,Bronx,-73.87573,40.896302
ACPL,10,Dead,Good,Bronx,-73.87573,40.896302
ACSA2,15,Good,Good,Bronx,-73.844529,40.859906
ACSA2,17,Good,Good,Bronx,-73.84453,40.859881
ACSA2,16,Good,Good,Bronx,-73.844531,40.85983
ACSA2,16,Good,Good,Bronx,-73.844534,40.859703
ACSA1,6,Good,Good,Bronx,-73.874622,40.898181
ACSA2,16,Good,Good,Bronx,-73.844534,40.859703
ACPL,4,Excellent,Good,Bronx,-73.874622,40.898181
ACSA1,25,Good,Good,Bronx,-73.874622,40.898181
ACSA1,16,Good,Good,Bronx,-73.874381,40.898207
ACPL,17,Good,Good,Bronx,-73.874219,40.898225
ACPL,19,Poor,Good,Bronx,-73.874219,40.898225
ACPL,7,Unknown,Good,Bronx,-73.85256,40.859779
MA2,4,Good,Good,Bronx,-73.874219,40.898225
ACPL,22,Poor,Good,Bronx,-73.873898,40.898259
ACPL,23,Excellent,Good,Bronx,-73.872852,40.898372
PLAC,33,Unknown,Good,Bronx,-73.852189,40.861063
ACPL,19,Excellent,Good,Bronx,-73.872852,40.898372
TICO,15,Good,Raised,Bronx,-73.873335,40.89832
CATE,14,Unknown,Good,Bronx,-73.853018,40.861073
TICO,20,Good,Raised,Bronx,-73.872852,40.898372
CATE,7,Unknown,Good,Bronx,-73.853018,40.861073
TICO,15,Good,Good,Bronx,-73.872852,40.898372
TICO,19,Good,Raised,Bronx,-73.872852,40.898372
ACPL,10,Unknown,Good,Bronx,-73.852562,40.861067
ACPL,10,Unknown,Good,Bronx,-73.852562,40.861067
TICO,17,Unknown,Good,Bronx,-73.872852,40.898372
TICO,14,Unknown,Good,Bronx,-73.872852,40.898372
LIST,24,Unknown,Good,Bronx,-73.852926,40.861072
ACRU,28,Good,Raised,Bronx,-73.875823,40.897557
TICO,14,Unknown,Good,Bronx,-73.85327,40.86108
ACRU,18,Poor,Good,Bronx,-73.875823,40.897557
QUPA,20,Good,Raised,Bronx,1,1
ACRU,20,Poor,Raised,Bronx,-73.875768,40.897557
QUPA,21,Good,Raised,Bronx,1,1
QUPA,20,Good,Raised,Bronx,1,1
ZESE,13,Excellent,Good,Bronx,-73.87594,40.8975
ZESE,18,Good,Good,Bronx,-73.875646,40.897555
ZESE,16,Good,Good,Bronx,-73.875587,40.897555
PYCA,18,Good,Good,Bronx,1,1
LIST,15,Excellent,Good,Bronx,-73.875529,40.897554
PYCA,19,Good,Good,Bronx,1,1
PYCA,15,Poor,Good,Bronx,1,1
ACPL,14,Good,Raised,Bronx,-73.875413,40.897553
QUPA,29,Good,Raised,Bronx,1,1
QUPA,16,Good,Raised,Bronx,1,1
ACPL,14,Poor,Raised,Bronx,-73.875413,40.897553
ACPL,19,Good,Good,Bronx,-73.874428,40.897573
ACRU,31,Good,Raised,Bronx,-73.874428,40.897573
QUPA,29,Good,Raised,Bronx,1,1
QUPA,21,Good,Raised,Bronx,1,1
ACPL,23,Good,Raised,Bronx,-73.874813,40.897451
QUPA,21,Good,Raised,Bronx,1,1
QUPA,21,Good,Raised,Bronx,1,1
QUPA,24,Good,Raised,Bronx,1,1
QUPA,19,Good,Raised,Bronx,1,1
ACPL,13,Excellent,Raised,Bronx,-73.874813,40.897337
ACPL,15,Dead,Raised,Bronx,-73.874813,40.897337
ACPL,20,Excellent,Raised,Bronx,-73.874813,40.897337
PYCA,18,Good,Good,Bronx,1,1
TICO,16,Poor,Good,Bronx,1,1
ACPL,13,Good,Good,Bronx,-73.872012,40.898462
ACPL,6,Unknown,Good,Bronx,-73.872012,40.898462
ACPL,3,Good,Good,Bronx,-73.872129,40.89845
CABE,17,Good,Good,Bronx,1,1
ACPL,4,Good,Good,Bronx,-73.872129,40.89845
CABE,19,Good,Good,Bronx,1,1
TICO,3,Good,Good,Bronx,-73.872129,40.89845
ACPL,3,Good,NA,Bronx,-73.842649,40.89771
ACPL,13,Good,Good,Bronx,-73.872129,40.89845
ACRU,3,Good,Good,Bronx,-73.872207,40.898442
ACSA1,37,Good,Good,Bronx,-73.842727,40.897914
ACPL,13,Good,Good,Bronx,-73.872286,40.898433
TICO,3,Good,Good,Bronx,-73.872364,40.898425
OSVI,3,Good,Raised,Bronx,-73.87311,40.84044
ACPL,19,Poor,Raised,Bronx,-73.872519,40.898408
ACPL,13,Good,Good,Bronx,-73.872598,40.8984
PLAC,40,Good,Good,Bronx,-73.842727,40.897914
ACPL,26,Excellent,Raised,Bronx,-73.872636,40.898395
PLAC,40,Good,Good,Bronx,-73.842766,40.898015
ACPL,18,Poor,Raised,Bronx,-73.872636,40.898395
ACPL,19,Poor,Raised,Bronx,-73.872636,40.898395
PLAC,27,Good,Good,Bronx,-73.842785,40.898065
UNKSTMP,0,Stump,Good,Bronx,-73.87311,40.84044
PLAC,30,Good,Raised,Bronx,-73.842978,40.898571
ACPL,20,Good,Raised,Bronx,-73.875004,40.896849
PLAC,31,Good,Raised,Bronx,-73.843017,40.898672
PLAC,29,Good,Raised,Bronx,-73.843075,40.898824
ACPS,28,Good,Good,Bronx,-73.874809,40.896486
PLAC,30,Good,Raised,Bronx,-73.843095,40.898876
GLTR,3,Good,Raised,Bronx,-73.873209,40.840301
QUPA,27,Good,Raised,Bronx,1,1
ACSA2,24,Good,Raised,Bronx,-73.874809,40.896486
GLTR,3,Good,Raised,Bronx,-73.87311,40.84044
PLAC,30,Good,Raised,Bronx,-73.843114,40.898925
ACPL,31,Good,Raised,Bronx,-73.874809,40.896372
GLTR,3,Good,Raised,Bronx,-73.87311,40.84044
PLAC,30,Good,Raised,Bronx,-73.843114,40.898925
QUPA,26,Good,Raised,Bronx,1,1
ACPL,10,Good,Good,Bronx,-73.874806,40.895743
